topics,source_tweet,branches,fold_stance_labels_text,fold_stance_labels,Veracitylabels_text,Veracitylabels
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni  May God have mercy on our world. Not France this time for these killings']","['support', 'comment']","[0, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni How could this happen?  France has pretty restrictive gun laws.', '@SimmonsBart @cnni Indeed but illegal traffics still exist and gunfights are not that rare in hard districts']","['support', 'comment', 'comment']","[0, 3, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni']","['support', 'support']","[0, 0]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", ""“@cnni: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/CjpubYd0Rk”"", '@jayanthkumarak @cnni Sad sad day']","['support', 'support', 'comment']","[0, 0, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", ""@cnni Oh and our anti-terrorist plan has just been put to its highest level in the part in which the drama's happening.""]","['support', 'support']","[0, 0]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni prayers being sent', '@Sh8knKnotSterd @cnni thank you']","['support', 'comment', 'comment']","[0, 3, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni @ndtv @BBCBreaking SAD indeed......']","['support', 'comment']","[0, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni 11 (9 journalists and 2 policemen) killed and 5 injured. Moreover witnesses affirm that they said ""We\'re gonna avenge our prophet""']","['support', 'support']","[0, 0]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni 11 Killed now']","['support', 'comment']","[0, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni 11 died']","['support', 'deny']","[0, 1]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni when will we hear good new like the people are living in peace, hmmmm.....killing every day']","['support', 'comment']","[0, 3]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni actually that wasnt me it was the cats present 2me but it was floping like aflipperedfish so i spatonitandthrewitinthegardenbed', '@cnni the headlesschookìmpersonatingghekowithnotail gotaway oh unlesthecatateit anyway im stil last withonly 5beetles', '@cnni curly wurlys are so much nicer than half avocados dont u think?']","['support', 'comment', 'comment', 'support']","[0, 3, 3, 0]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni Omg...what is the world turning into. ..']","['support', 'deny']","[0, 1]",true,0
charliehebdo,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY","[""BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"", '@cnni A person killed  his own son &amp; daughter bcz authority neglected his rights of social security benefits. http://t.co/YpMLFGs6YU']","['support', 'deny']","[0, 1]",true,0
charliehebdo,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,"['Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack', '@SkyNewsBreak no shit #JeSuisCharlie']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,"['Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack', ""@SkyNewsBreak I'd rather wait for official confirmation than your scaremongering speculative social media sourcing news. #givefacts #unnamed""]","['support', 'deny']","[0, 1]",true,0
charliehebdo,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,"['Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack', '@SkyNewsBreak wow and you were so sure there was no connection despite having no info. Tell us the news not your view as news. Numpties.']","['support', 'deny']","[0, 1]",true,0
charliehebdo,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,"['Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack', ""@SkyNewsBreak at least it hasn't been forgotten... there's been so little coverage, no mention of finding the shooter that escaped!!""]","['support', 'comment']","[0, 3]",true,0
charliehebdo,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,"['Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack', '@SkyNewsBreak of course it was going to be linked, something needs done before they take over the world !!']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '@SkyNewsBreak Great outcome. All murderers dead. All hostages freed. Great job by French police']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', ""@SkyNewsBreak @DLoesch like a Bogo',' and done""]","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed” &lt;&lt;&lt;Was inevitable']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,['AFP: suspected #CharlieHebdo gunmen have been killed'],['support'],[0],true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '@SkyNewsBreak @gazsc go on shoot em again just to make sure', '@jaseblazefan @SkyNewsBreak sod watching them and then them escaping being watched. If they support terrorism. .send them out of our country']","['support', 'comment', 'comment']","[0, 3, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '@SkyNewsBreak @gazsc go on shoot em again just to make sure', '@jaseblazefan @SkyNewsBreak stick em full of pencils.', '@gazsc @SkyNewsBreak and shove a copy of #CharlieHebdo up their ass', '@jaseblazefan @SkyNewsBreak then send them to the countries the supported as a sign. We are not backing down', '@gazsc @SkyNewsBreak that\'s a good idea, just attach a note saying "" I think this is your shit have it back""', '@jaseblazefan wonder if @SkyNewsBreak get the impression we are sick of these extremists and how the government just let them in', ""@gazsc @SkyNewsBreak it could never happen here, we don't have a paper with enough balls to publish anything that offends Muslims #notPC"", '@jaseblazefan @SkyNewsBreak true. Perhaps they should all grow some #NoHope']","['support', 'comment', 'comment', 'comment', 'comment', 'comment', 'comment', 'comment', 'comment']","[0, 3, 3, 3, 3, 3, 3, 3, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', 'Got the bastards! ""@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed”']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed” yayyy#boom']","['support', 'support']","[0, 0]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed”@nevsinmengu']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,['AFP: suspected #CharlieHebdo gunmen have been killed'],['support'],[0],true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '@SkyNewsBreak @UKlPVoter good  thats a start']","['support', 'query']","[0, 2]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed” BANG BANG NIGGA']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '@SkyNewsBreak hallelujah, enjoy the 40 virgins']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,['AFP: suspected #CharlieHebdo gunmen have been killed'],['support'],[0],true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed” vive la France']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '“@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed” Hoping that this is now the end', '@andrea_avena it will never be the end']","['support', 'comment', 'comment']","[0, 3, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,"['AFP: suspected #CharlieHebdo gunmen have been killed', '@SkyNewsBreak good']","['support', 'comment']","[0, 3]",true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,['AFP: suspected #CharlieHebdo gunmen have been killed'],['support'],[0],true,0
charliehebdo,AFP: suspected #CharlieHebdo gunmen have been killed,['AFP: suspected #CharlieHebdo gunmen have been killed'],['support'],[0],true,0
charliehebdo,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,"['Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday', '@fernandocarnota @LongobardiM @nelsonalcastro @SkyNewsBreak: AFP says gunman who has taken a hostage at kosher supermarket in Paris']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,"['Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday', '@SkyNewsBreak Doesnt sound like he has thought this one through']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,"['Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday', '@SkyNewsBreak Does he have a script to take away more freedoms.']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,"['Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday', '@SkyNewsBreak  really sad situation']","['support', 'support']","[0, 0]",true,0
charliehebdo,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,"['Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday', '@SkyNewsBreak which means the phsyco is ruthless and will shoot all. Attack is best defence.']","['support', 'comment']","[0, 3]",true,0
